ticket_id,created_at,priority,text,label
TKT25081810235,2025-08-18T09:58,P3,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25070510236,2025-07-05T09:07,P4,"User cannot log in, password expired and account locked.",password_reset
TKT25061210237,2025-06-12T21:50,P2,Device overheating and shutting down under load. after update,hardware_fault
TKT25072710238,2025-07-27T14:52,P3,"Unable to authenticate to VPN, error code 691 appears. after update",vpn_issue
TKT25062310239,2025-06-23T11:35,P4,Application crashes when exporting report to PDF. since this morning,software_bug
TKT25062810240,2025-06-28T13:37,P4,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25070410241,2025-07-04T14:48,P3,"UI freezes on save, error trace appears in logs.",software_bug
TKT25071410242,2025-07-14T02:24,P3,"WiFi is down in building, SSID not visible.",network_outage
TKT25071010243,2025-07-10T18:02,P4,Request access to shared folder and group membership update.,access_request
TKT25070910244,2025-07-09T12:15,P4,New starter needs access to finance application and mailbox. since this morning,access_request
TKT25062110245,2025-06-21T13:07,P3,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25073010246,2025-07-30T17:39,P2,"Laptop will not boot, blinking power light and no display.",hardware_fault
TKT25062710247,2025-06-27T06:17,P3,"User cannot log in, password expired and account locked. single user",password_reset
TKT25072210248,2025-07-22T18:49,P4,VPN connection drops repeatedly after connecting.,vpn_issue
TKT25071010249,2025-07-10T08:26,P2,"Unable to send email, SMTP authentication failed. single user",email_issue
TKT25072710250,2025-07-27T02:44,P3,Application crashes when exporting report to PDF.,software_bug
TKT25072110251,2025-07-21T09:57,P3,Packet loss and high latency reported across region. urgent,network_outage
TKT25071310252,2025-07-13T22:05,P3,"Emails are delayed, users report messages stuck in outbox. please help",email_issue
TKT25061410253,2025-06-14T11:55,P3,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25070210254,2025-07-02T04:54,P4,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25080510255,2025-08-05T19:25,P3,"Feature not working after update, regression suspected. after update",software_bug
TKT25070610256,2025-07-06T00:22,P2,"Feature not working after update, regression suspected. after update",software_bug
TKT25072110257,2025-07-21T05:33,P2,"Outlook is not syncing, mailbox appears offline. single user",email_issue
TKT25071110258,2025-07-11T00:51,P3,VPN connection drops repeatedly after connecting. during shift change,vpn_issue
TKT25072610259,2025-07-26T20:04,P4,"Laptop will not boot, blinking power light and no display.",hardware_fault
TKT25081210260,2025-08-12T17:40,P3,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25080210261,2025-08-02T16:33,P3,New starter needs access to finance application and mailbox. please help,access_request
TKT25081510262,2025-08-15T00:30,P3,"Unable to send email, SMTP authentication failed. since this morning",email_issue
TKT25062710263,2025-06-27T08:00,P3,VPN connection drops repeatedly after connecting. during shift change,vpn_issue
TKT25082710264,2025-08-27T11:48,P4,"Malware alert triggered, endpoint quarantined by AV. please help",security_alert
TKT25082110265,2025-08-21T01:06,P3,"Unable to authenticate to VPN, error code 691 appears. since this morning",vpn_issue
TKT25070510266,2025-07-05T08:56,P3,"Colleague cannot log in, password expired and account locked. single user",password_reset
TKT25082410267,2025-08-24T03:01,P3,"WiFi is down in building, SSID not visible. please help",network_outage
TKT25070610268,2025-07-06T12:35,P2,"Laptop will not boot, blinking power light and no display. urgent",hardware_fault
TKT25072610269,2025-07-26T20:24,P4,"Emails are delayed, users report messages stuck in outbox. ASAP",email_issue
TKT25061510270,2025-06-15T22:28,P3,Please provision role-based access for project workspace.,access_request
TKT25061610271,2025-06-16T21:48,P3,Please provision role-based access for project workspace.,access_request
TKT25071810272,2025-07-18T16:35,P3,"Possible phishing reported, user clicked link and entered credentials.",security_alert
TKT25080110273,2025-08-01T22:23,P3,Application crashes when exporting report to PDF.,software_bug
TKT25060810274,2025-06-08T07:22,P2,Request access to shared folder and group membership update. single user,access_request
TKT25082210275,2025-08-22T09:18,P2,"Unable to authenticate to VPN, error code 691 appears. during shift change",vpn_issue
TKT25080710276,2025-08-07T04:45,P2,"Feature not working after update, regression suspected.",software_bug
TKT25062410277,2025-06-24T16:48,P4,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25061710278,2025-06-17T16:43,P3,VPN connection drops repeatedly after connecting.,vpn_issue
TKT25081210279,2025-08-12T10:52,P4,"Outlook is not syncing, mailbox appears offline. ASAP",email_issue
TKT25070110280,2025-07-01T20:59,P4,Packet loss and high latency reported across region.,network_outage
TKT25060910281,2025-06-09T13:18,P3,"Remote access not working, tunnel fails during handshake. after update",vpn_issue
TKT25062510282,2025-06-25T16:05,P4,Device overheating and shutting down under load. urgent,hardware_fault
TKT25060410283,2025-06-04T05:53,P1,VPN connection drops repeatedly after connecting. please help,vpn_issue
TKT25081910284,2025-08-19T17:00,P4,"UI freezes on save, error trace appears in logs.",software_bug
TKT25060210285,2025-06-02T10:40,P1,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25060810286,2025-06-08T16:01,P3,"Unable to send email, SMTP authentication failed. after update",email_issue
TKT25070610287,2025-07-06T02:41,P2,"Request to reset password, user failed MFA and is locked out. after update",password_reset
TKT25061510288,2025-06-15T16:56,P3,Please provision role-based access for project workspace. single user,access_request
TKT25072510289,2025-07-25T00:09,P3,"Possible phishing reported, user clicked link and entered credentials.",security_alert
TKT25072310290,2025-07-23T00:30,P4,New starter needs access to finance application and mailbox.,access_request
TKT25081710291,2025-08-17T18:37,P3,Request access to shared folder and group membership update. during shift change,access_request
TKT25062310292,2025-06-23T15:47,P4,"Emails are delayed, users report messages stuck in outbox.",email_issue
TKT25072210293,2025-07-22T13:31,P3,"Site cannot reach internet, multiple devices affected.",network_outage
TKT25061510294,2025-06-15T22:35,P4,New starter needs access to finance application and mailbox.,access_request
TKT25082610295,2025-08-26T08:27,P1,"Keyboard keys not responding, trackpad intermittent.",hardware_fault
TKT25070610296,2025-07-06T13:07,P4,"Unable to authenticate to VPN, error code 691 appears. impacting multiple users",vpn_issue
TKT25080110297,2025-08-01T23:16,P3,"Site cannot reach internet, multiple devices affected. during shift change",network_outage
TKT25060710298,2025-06-07T18:23,P4,"Keyboard keys not responding, trackpad intermittent.",hardware_fault
TKT25061610299,2025-06-16T19:34,P3,Application crashes when exporting report to PDF. urgent,software_bug
TKT25062710300,2025-06-27T04:10,P3,Request access to shared folder and group membership update. single user,access_request
TKT25070710301,2025-07-07T05:46,P4,"Multiple failed attempts, please unlock and reset credentials. ASAP",password_reset
TKT25080210302,2025-08-02T02:02,P4,"WiFi is down in building, SSID not visible. please help",network_outage
TKT25070510303,2025-07-05T17:35,P4,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25062510304,2025-06-25T19:07,P3,Request access to shared folder and group membership update. impacting multiple users,access_request
TKT25070310305,2025-07-03T19:34,P3,"User cannot log in, password expired and account locked. during shift change",password_reset
TKT25061510306,2025-06-15T19:16,P2,Packet loss and high latency reported across region. after update,network_outage
TKT25061110307,2025-06-11T21:52,P3,"Emails are delayed, users report messages stuck in outbox. urgent",email_issue
TKT25061910308,2025-06-19T17:39,P1,"Keyboard keys not responding, trackpad intermittent. urgent",hardware_fault
TKT25073110309,2025-07-31T06:48,P4,Please provision role-based access for project workspace. impacting multiple users,access_request
TKT25060310310,2025-06-03T04:55,P4,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25072810311,2025-07-28T22:46,P4,"Feature not working after update, regression suspected.",software_bug
TKT25070810312,2025-07-08T12:08,P2,"Request to reset password, user failed MFA and is locked out. since this morning",password_reset
TKT25082710313,2025-08-27T19:04,P3,"Emails are delayed, users report messages stuck in outbox.",email_issue
TKT25082110314,2025-08-21T04:25,P1,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25073010315,2025-07-30T06:48,P3,"Request to reset password, user failed MFA and is locked out. impacting multiple users",password_reset
TKT25071410316,2025-07-14T14:34,P1,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25073110317,2025-07-31T20:42,P4,"Possible phishing reported, user clicked link and entered credentials. ASAP",security_alert
TKT25071710318,2025-07-17T02:31,P3,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25082810319,2025-08-28T04:21,P2,"Keyboard keys not responding, trackpad intermittent. during shift change",hardware_fault
TKT25081310320,2025-08-13T18:49,P3,Application crashes when exporting report to PDF. after update,software_bug
TKT25061210321,2025-06-12T01:18,P4,"Outlook is not syncing, mailbox appears offline. single user",email_issue
TKT25061610322,2025-06-16T16:19,P1,"Site cannot reach internet, multiple devices affected.",network_outage
TKT25063010323,2025-06-30T09:00,P4,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25060210324,2025-06-02T11:52,P2,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25070710325,2025-07-07T16:02,P2,"Outlook is not syncing, mailbox appears offline. during shift change",email_issue
TKT25062310326,2025-06-23T05:54,P3,Device overheating and shutting down under load. since this morning,hardware_fault
TKT25062910327,2025-06-29T03:57,P2,"User cannot log in, password expired and account locked.",password_reset
TKT25082610328,2025-08-26T15:11,P3,"Request to reset password, user failed MFA and is locked out. please help",password_reset
TKT25060810329,2025-06-08T00:59,P4,"Feature not working after update, regression suspected.",software_bug
TKT25081410330,2025-08-14T07:03,P2,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25060310331,2025-06-03T01:04,P3,Application crashes when exporting report to PDF.,software_bug
TKT25060910332,2025-06-09T02:22,P4,"Request to reset password, user failed MFA and is locked out. ASAP",password_reset
TKT25072910333,2025-07-29T21:19,P4,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25061810334,2025-06-18T10:22,P3,Please provision role-based access for project workspace. please help,access_request
TKT25071110335,2025-07-11T08:51,P3,"Request to reset password, user failed MFA and is locked out. single user",password_reset
TKT25062910336,2025-06-29T02:53,P2,Please provision role-based access for project workspace.,access_request
TKT25062510337,2025-06-25T00:45,P3,"Unable to send email, SMTP authentication failed. during shift change",email_issue
TKT25081310338,2025-08-13T09:41,P2,Request access to shared folder and group membership update.,access_request
TKT25071610339,2025-07-16T02:21,P3,Application crashes when exporting report to PDF.,software_bug
TKT25061410340,2025-06-14T15:42,P4,"Employee cannot log in, password expired and account locked.",password_reset
